,tileID,ratio_rep1,coverage_rep1,ratio_rep2,coverage_rep2,iscontrol,log_cov_rep1,log_cov_rep2
160,CpCV_gp4-020,0.690843420301252,0.0005855137950050556,0.7548678565099733,0.0006668090087690505,no,-3.2324628682705314,-3.17599854136914
161,CpRLV_gp3-015,1.0167128017075249,0.0018427245894407699,1.0176911974169998,0.0019809841662703606,no,-2.7345395688633944,-2.7031189957026904
162,CsVMVgp1-079,0.6993672992537406,4.024010853551009e-05,0.5909538193940218,3.724505196184492e-05,no,-4.395340856572667,-4.428931415490257
163,CsVMVgp1-080,0.7070132188093282,9.773813775970271e-05,0.5233654336017014,0.0001037581143767447,no,-4.009935939999783,-3.9839779293990714
164,CsVMVgp1-081,0.6371288596611531,1.96412586876128e-05,0.5865546725904637,2.246018070205433e-05,no,-4.706830684391795,-4.648586753969958
165,CsVMVgp1-082,0.6113663873232258,0.00031060001278916194,0.9327652813835432,0.0003651146587510276,no,-3.507798530725096,-3.437570730493481
166,CsVMVgp1-084,0.7396253906299495,0.001258657821077922,0.8682322971049938,0.0013673554342265772,no,-2.9000923212153578,-2.8641185790248986
167,CsVMVgp1-086,0.7680782771712388,0.00017440926999314683,0.45739695785552364,0.00016453826752764404,no,-3.7584304356885494,-3.7837330798215185
168,CtRLVgp2-038,0.8132639893252884,0.0044319021282250735,0.918914770065178,0.00512197726230123,no,-2.3534098389026212,-2.2905623538017994
169,CymMVgp5-013,0.8859656444438003,0.002715707250763227,0.9056603031405588,0.002951599649523118,no,-2.566117048173047,-2.52994254989579
170,D013_gp4-041,0.8343797071248668,0.0027025137725548627,0.9297369221586365,0.003049473988602599,no,-2.568232084116803,-2.515775066734723
171,D013_gp4-042,0.8772055770547047,0.0009133504486793382,1.0269117729920938,0.0010756182424039235,no,-3.039362553544515,-2.9683418407847557
172,D1P47_gp1-070,1.4916417868740819,0.00608064002839577,1.3274667551204433,0.005448866239874202,no,-2.216050705896442,-2.2636938531341637
173,D1Q04_gp3-031,1.1078056181157645,0.004863754461709813,1.0621344981127145,0.0046574418876297735,no,-2.313028357792917,-2.3318525552270324
174,D1Q04_gp3-032,0.8274460192850338,0.00027357315459149536,0.835762349436177,0.00026169599294912504,no,-3.5629265216624186,-3.5822029271629727
175,D1Q04_gp3-033,1.059452620658411,0.0007294078266904703,1.1266325411318094,0.0007185937746866333,no,-3.1370295809314146,-3.1435165494900588
176,D1Q04_gp3-034,1.3908511886990578,0.0016881906559744165,1.2657518134140255,0.0015864317727788569,no,-2.7725785078514216,-2.7995786007415133
177,D1Q05_gp3-048,1.01903253813693,0.0013023026981833325,1.1339077178719457,0.0015565602981927494,no,-2.885288059645186,-2.807834050911339
178,D1Q05_gp3-049,0.8133796405170631,0.0005406559690966181,1.0888906711319555,0.0006410486335893643,no,-3.2670789978314625,-3.193109021185886
179,D1Q05_gp3-050,0.8851478681576576,0.0005559561478576079,0.9487472369015066,0.0006715235723085245,no,-3.2549594629045195,-3.1729387378071245
180,D1Q05_gp3-051,0.8500492678019059,0.0006908062630292247,1.1693702117948381,0.0008310644024843261,no,-3.160643733660019,-3.0803653197059058
181,D1Q05_gp3-052,1.2593906546027873,0.0012179708366676127,1.3884664044597408,0.0013577942993685237,no,-2.9143631104108287,-2.8671660190214676
182,D1Q05_gp3-053,1.0377265329333711,0.00340819461827384,1.00989228423686,0.003254689510348825,no,-2.4674756136620455,-2.4874904357820826
183,D1Q05_gp3-054,1.0259900207189234,0.0035366182327697697,1.1777630838951647,0.0036792453862055418,no,-2.4514118184294977,-2.434241246058218
184,D1Q05_gp3-171,0.8239256526174831,0.006857225179582922,0.6402155734408792,0.006019045554338192,no,-2.1638515888101706,-2.2204723697632915
185,D1Q06_gp3-034,0.8713577070282605,0.00015200163684248998,0.8919546805766604,0.00015205410327511678,no,-3.8181517352931644,-3.818001855653383
186,D1Q06_gp3-078,0.685610959633594,0.0004672193670045793,0.8417039260471015,0.0005019312926665643,no,-3.330479163308129,-3.29935572759197
187,D1Q06_gp3-079,0.888110970184577,0.001495182837668189,0.9816124537072467,0.0016442511800269666,no,-2.825305696613694,-2.784031837789207
188,D1Q44_gp01-134,0.7936508603354525,0.0030715694057285017,0.8824776210697568,0.0033002321941401447,no,-2.512639666838201,-2.481455503429296
189,D1Q45_gp1-440,0.9307233733991059,0.0010574572784003717,0.8030796817580524,0.0009000667544480681,no,-2.9757371692292893,-3.0457252794347487
